"Datetime","Day_local","Time_local","Filename","Temp.C.","Press.hPa.","Dia","Bin_num","dNdLogDP","Location","Date","Time"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,72.392705,13,1070.845365,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,77.916994,14,768.942639,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,83.918392,15,516.857953,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,90.447173,16,501.314514,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,97.560283,17,519.553781,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,105.322405,18,448.669574,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,113.807196,19,688.773518,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,123.09874,20,1084.971331,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,133.293243,21,960.292753,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,144.500996,22,770.611359,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,156.848657,23,732.037308,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,170.481866,24,719.195677,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,185.568239,25,851.037783,"SB",2023-03-18,"02:32:43"
